Date,Open,High,Low,Close,Adj Close,Volume
2001-08-06,311.899994,333.000000,301.000000,331.500000,331.500000,0
2001-08-13,331.500000,337.000000,314.000000,314.500000,314.500000,0
2001-08-20,312.299988,329.899994,303.000000,316.600006,316.600006,0
2001-08-27,316.600006,329.299988,312.799988,319.899994,319.899994,0
2001-09-03,319.899994,321.600006,298.500000,300.100006,300.100006,0
2001-09-10,299.500000,299.500000,248.000000,266.000000,266.000000,0
2001-09-17,265.399994,275.899994,234.500000,239.500000,239.500000,0
2001-09-24,239.600006,251.800003,239.600006,243.600006,243.600006,0
2001-10-01,241.899994,245.000000,201.899994,214.899994,214.899994,0
2001-10-08,212.000000,235.500000,210.199997,233.000000,233.000000,0
2001-10-15,233.000000,259.000000,229.500000,253.199997,253.199997,0
2001-10-22,255.399994,256.899994,237.899994,240.399994,240.399994,0
2001-10-29,238.600006,238.600006,209.000000,222.500000,222.500000,0
2001-11-05,222.500000,244.399994,222.500000,228.399994,228.399994,0
2001-11-12,227.899994,229.899994,218.300003,219.600006,219.600006,0
2001-11-19,219.600006,222.899994,202.899994,213.199997,213.199997,0
2001-11-26,214.399994,224.600006,193.399994,202.500000,202.500000,0
2001-12-03,203.300003,270.799988,203.300003,254.399994,254.399994,0
2001-12-10,253.199997,258.799988,231.699997,252.699997,252.699997,0
2001-12-17,252.699997,320.500000,246.000000,320.500000,320.500000,0
2001-12-24,308.299988,311.200012,283.500000,295.399994,295.399994,0
2001-12-31,307.299988,345.899994,296.200012,343.200012,343.200012,0
2002-01-07,null,null,null,null,null,null
2002-01-14,323.000000,422.299988,318.899994,414.899994,414.899994,0
2002-01-21,414.899994,500.600006,392.200012,406.500000,406.500000,0
2002-01-28,408.700012,471.600006,407.500000,444.899994,444.899994,0
2002-02-04,444.899994,489.500000,435.500000,457.500000,457.500000,0
2002-02-11,457.000000,457.500000,359.000000,376.200012,376.200012,0
2002-02-18,376.200012,410.700012,362.299988,367.899994,367.899994,0
2002-02-25,369.600006,418.899994,369.600006,405.899994,405.899994,0
2002-03-04,413.399994,413.399994,369.799988,389.600006,389.600006,0
2002-03-11,394.399994,411.700012,370.000000,390.700012,390.700012,0
2002-03-18,393.200012,444.100006,389.500000,432.299988,432.299988,0
2002-03-25,432.100006,449.799988,417.100006,436.100006,436.100006,0
2002-04-01,436.200012,447.399994,396.600006,401.100006,401.100006,0
