Date,Open,High,Low,Close,Adj Close,Volume
2010-06-28,635.960022,635.960022,590.570007,598.969971,598.969971,21608050000
2010-07-05,605.059998,629.549988,587.669983,629.429993,629.429993,17677490000
2010-07-12,627.640015,644.330017,609.570007,610.390015,610.390015,22438320000
2010-07-19,612.260010,650.880005,602.640015,650.650024,650.650024,22901430000
2010-07-26,652.400024,672.159973,639.469971,650.890015,650.890015,21356600000
2010-08-02,657.419983,664.460022,639.739990,650.679993,650.679993,19817300000
2010-08-09,654.289978,660.200012,609.489990,609.489990,609.489990,20320520000
2010-08-16,606.710022,632.770020,601.690002,610.780029,610.780029,18887030000
2010-08-23,613.789978,617.750000,588.580017,616.760010,616.760010,19756640000
2010-08-30,614.270020,643.729980,597.330017,643.359985,643.359985,18592350000
2010-09-06,641.059998,641.880005,628.510010,636.460022,636.460022,12780950000
2010-09-13,641.400024,654.320007,641.400024,651.440002,651.440002,19862160000
2010-09-20,652.859985,672.380005,647.789978,671.010010,671.010010,19422610000
2010-09-27,671.020020,684.590027,659.020020,679.289978,679.289978,20187050000
2010-10-04,679.280029,696.179993,665.989990,693.820007,693.820007,19528080000
2010-10-11,693.679993,711.429993,685.419983,703.159973,703.159973,22858010000
2010-10-18,703.159973,710.130005,690.109985,703.429993,703.429993,22881410000
2010-10-25,705.659973,714.049988,696.239990,703.349976,703.349976,20582070000
2010-11-01,706.130005,738.729980,693.700012,736.590027,736.590027,23993790000
2010-11-08,734.460022,738.989990,718.799988,719.270020,719.270020,21491310000
2010-11-15,722.349976,727.020020,701.429993,724.359985,724.359985,20887180000
2010-11-22,722.340027,736.530029,715.080017,732.729980,732.729980,12820640000
2010-11-29,732.710022,757.520020,720.580017,756.419983,756.419983,21212840000
2010-12-06,755.289978,777.559998,754.109985,776.830017,776.830017,24175410000
2010-12-13,777.039978,779.859985,767.729980,779.510010,779.510010,22270220000
2010-12-20,779.510010,793.280029,778.789978,788.960022,788.960022,10828420000
2010-12-27,786.900024,793.219971,783.650024,783.650024,783.650024,10455790000
2011-01-03,793.539978,801.130005,777.059998,787.830017,787.830017,23655220000
