Date,Open,High,Low,Close,Adj Close,Volume
2010-06-28,54.080002,54.150002,51.459999,52.080002,41.665615,14033300
2010-07-05,52.779999,54.930000,51.790001,54.889999,43.913708,6899100
2010-07-12,54.860001,56.060001,54.130001,54.230000,43.385666,7810700
2010-07-19,54.459999,56.330002,53.730000,56.259998,45.009750,8147000
2010-07-26,56.459999,57.380001,55.459999,56.250000,45.001747,8422600
2010-08-02,57.160000,57.619999,56.490002,57.270000,45.817768,8907400
2010-08-09,57.570000,57.650002,54.540001,55.000000,44.001698,10769400
2010-08-16,54.549999,56.139999,54.230000,54.689999,43.753712,8155200
2010-08-23,54.959999,55.220001,52.980000,54.380001,43.505688,7258400
2010-08-30,54.279999,56.580002,53.130001,56.490002,45.193748,9801000
2010-09-06,56.279999,56.900002,55.790001,56.689999,45.353756,5054800
2010-09-13,57.279999,57.900002,57.029999,57.599998,46.081787,6519300
2010-09-20,57.849998,58.860001,57.470001,58.520000,46.817810,14476600
2010-09-27,58.610001,59.200001,57.740002,58.630001,47.148930,12749900
2010-10-04,58.509998,59.740002,57.849998,59.580002,47.912903,9942700
2010-10-11,59.759998,60.680000,59.119999,60.240002,48.443661,7705800
2010-10-18,60.290001,60.900002,59.340000,60.570000,48.709030,10716400
2010-10-25,60.930000,61.299999,60.060001,60.720001,48.829662,8562900
2010-11-01,61.040001,63.029999,60.369999,62.939999,50.614925,6833300
2010-11-08,62.750000,63.099998,61.389999,61.680000,49.601669,5072400
2010-11-15,61.869999,62.119999,60.320000,61.810001,49.706219,9532500
2010-11-22,61.520000,61.919998,60.689999,61.500000,49.456921,5189400
2010-11-29,61.090000,63.430000,60.660000,63.340000,50.936611,8596300
2010-12-06,63.259998,64.250000,63.150002,64.209999,51.636242,7665500
2010-12-13,64.489998,64.580002,63.810001,64.470001,51.845325,68345200
2010-12-20,64.690002,65.139999,64.330002,64.839996,52.142876,6631100
2010-12-27,64.650002,65.160004,64.540001,64.930000,52.494545,20916100
2011-01-03,65.360001,65.959999,65.040001,65.529999,52.979649,15372800
2011-01-10,65.320000,66.769997,65.059998,66.760002,53.974087,9698300
2011-01-17,66.739998,66.949997,65.470001,66.040001,53.391956,6055000
2011-01-24,66.000000,67.180000,65.720001,65.830002,53.222168,7887800
2011-01-31,65.919998,67.650002,65.830002,67.610001,54.661266,8450700
2011-02-07,67.809998,68.820000,67.730003,68.750000,55.582943,8556100
2011-02-14,68.760002,69.629997,68.540001,69.540001,56.221634,8895100
2011-02-21,68.779999,69.129997,66.820000,68.339996,55.251465,14723100
2011-02-28,68.650002,69.000000,67.370003,68.459999,55.348488,9737000
2011-03-07,68.699997,68.809998,66.709999,67.489998,54.564259,8640200
2011-03-14,67.070000,67.300003,64.750000,66.279999,53.585995,14555000
2011-03-21,67.000000,68.199997,66.550003,67.860001,54.863388,9758500
2011-03-28,68.029999,69.330002,67.419998,69.040001,56.051018,7376200
2011-04-04,69.150002,69.550003,68.529999,68.830002,55.880520,6701100
2011-04-11,68.919998,69.089996,67.410004,68.410004,55.539543,7169600
2011-04-18,67.610001,69.320000,67.070000,69.309998,56.270218,5682000
2011-04-25,69.309998,70.800003,69.019997,70.699997,57.398708,8370100
2011-05-02,71.040001,71.110001,68.800003,69.410004,56.351402,7580700
2011-05-09,69.500000,70.529999,69.070000,69.370003,56.318935,9127400
2011-05-16,69.089996,69.860001,68.269997,69.139999,56.132198,7761100
2011-05-23,68.250000,69.370003,67.889999,69.199997,56.180908,5602700
2011-05-30,69.879997,69.949997,67.360001,67.529999,54.825108,7232900
2011-06-06,67.360001,67.500000,65.730003,65.889999,53.493652,7536400
2011-06-13,66.010002,67.019997,65.180000,65.919998,53.518021,16606700
2011-06-20,65.720001,67.459999,65.599998,65.720001,53.355633,12198200
2011-06-27,65.750000,69.470001,65.610001,69.379997,56.566830,9955000
2011-07-04,69.349998,70.419998,69.029999,69.760002,56.876667,7170000
2011-07-11,68.879997,69.139999,67.720001,68.279999,55.669983,12522800
2011-07-18,67.970001,69.779999,67.139999,69.709999,56.835892,11288400
2011-07-25,69.000000,69.629997,66.220001,66.849998,54.504070,14638100
2011-08-01,67.660004,67.760002,60.000000,61.619999,50.239967,29987500
2011-08-08,59.869999,61.209999,56.419998,60.700001,49.489880,35854800
2011-08-15,61.220001,62.250000,57.570000,57.650002,47.003147,18175200
2011-08-22,58.959999,61.160000,57.500000,60.470001,49.302353,15235800
2011-08-29,61.270000,63.509998,60.180000,60.369999,49.220814,14603500
2011-09-05,58.529999,62.099998,58.509998,59.450001,48.470734,9068900
2011-09-12,58.669998,62.959999,58.509998,62.700001,51.120499,12405300
2011-09-19,61.639999,62.860001,57.130001,58.000000,47.288506,22886500
2011-09-26,58.630001,61.180000,57.650002,57.720001,47.309959,13421900
2011-10-03,57.380001,59.869999,54.580002,58.970001,48.334507,22293900
2011-10-10,60.000000,62.669998,59.990002,62.669998,51.367203,10984800
2011-10-17,62.380001,63.380001,60.799999,63.259998,51.850780,12076100
2011-10-24,63.439999,66.349998,62.500000,65.949997,54.055622,13174400
2011-10-31,65.150002,65.250000,62.160000,64.489998,52.858959,10366700
2011-11-07,64.440002,65.660004,63.000000,64.919998,53.211399,7847600
2011-11-14,64.690002,64.970001,62.160000,62.459999,51.195065,9544100
2011-11-21,61.529999,61.590000,59.450001,59.459999,48.736122,6747900
2011-11-28,61.090000,64.870003,60.770000,64.010002,52.465523,8788500
2011-12-05,64.940002,65.250000,63.279999,64.570000,52.924530,11223900
2011-12-12,63.950001,64.300003,62.049999,62.619999,51.326218,11174100
2011-12-19,62.910000,64.739998,61.759998,64.739998,53.063850,10994300
2011-12-26,64.639999,64.940002,63.810001,64.300003,53.002987,8029900
2012-01-02,65.410004,65.720001,64.580002,65.379997,53.893234,6664100
2012-01-09,65.529999,66.510002,65.190002,66.150002,54.527939,7412100
2012-01-16,66.730003,67.570000,66.169998,67.529999,55.665489,9927900
2012-01-23,67.529999,68.599998,67.010002,67.860001,55.937527,11366600
2012-01-30,67.220001,69.500000,66.949997,69.480003,57.272919,28297500
2012-02-06,69.239998,69.959999,69.029999,69.309998,57.132771,9809700
2012-02-13,69.820000,70.519997,69.279999,70.370003,58.006538,9092800
2012-02-20,70.580002,70.779999,69.820000,70.610001,58.204376,6075900
2012-02-27,70.139999,71.190002,69.970001,70.599998,58.196117,9424400
2012-03-05,70.440002,71.010002,68.970001,70.820000,58.377457,9664500
2012-03-12,70.860001,72.540001,70.550003,72.459999,59.729347,7738400
2012-03-19,72.410004,72.989998,71.449997,72.110001,59.440823,8628700
2012-03-26,72.339996,72.940002,71.440002,72.260002,59.564491,9659300
2012-04-02,72.260002,73.059998,71.500000,71.769997,59.414337,7853000
2012-04-09,70.800003,71.279999,69.570000,70.370003,58.255356,12248200
2012-04-16,70.750000,71.559998,70.040001,70.820000,58.627872,8188300
2012-04-23,70.120003,72.349998,69.709999,72.169998,59.745461,8734600
2012-04-30,72.000000,72.790001,70.230003,70.279999,58.180832,7842400
2012-05-07,70.089996,70.559998,68.989998,69.639999,57.651016,9209700
2012-05-14,69.010002,69.320000,66.300003,66.419998,54.985374,11550300
2012-05-21,66.620003,68.260002,66.459999,67.760002,56.094685,7743800
2012-05-28,68.260002,68.690002,65.570000,65.599998,54.306545,7778100
2012-06-04,65.639999,68.400002,64.940002,68.089996,56.367867,10615800
2012-06-11,68.650002,68.849998,66.970001,68.769997,56.930805,9656500
2012-06-18,68.550003,69.989998,67.940002,68.550003,56.748688,7967400
2012-06-25,67.480003,69.699997,66.839996,69.699997,57.700695,11256800
2012-07-02,69.870003,70.489998,69.139999,69.510002,57.835335,6086000
2012-07-09,69.400002,69.820000,67.820000,69.470001,57.802055,6913100
2012-07-16,69.330002,70.629997,68.809998,69.739998,58.026695,6674400
2012-07-23,68.660004,70.940002,67.900002,70.769997,58.883713,6369100
2012-07-30,70.709999,71.129997,69.029999,70.959999,59.041798,6676500
2012-08-06,71.129997,71.879997,71.080002,71.860001,59.790634,5141700
2012-08-13,71.730003,72.690002,71.379997,72.629997,60.431320,6020100
2012-08-20,72.529999,73.110001,71.599998,72.250000,60.115135,8499900
2012-08-27,72.419998,72.519997,71.629997,72.209999,60.081844,5039900
